stimulus_id,text,human_v,human_a,human_v_scaled,human_a_scaled,rec_ev,rec_ea,rec_gv,rec_ga,rec_gen_text,rec_p55,post_ev,post_ea,post_gv,post_ga,post_gen_text,post_p55
emobank_warner1_673_700,And the connection is FREE!,4.12,3.75,0.56,0.375,7.630145537583034,5.3062130497886075,5,5,"```json
{
  ""valence"": 8,
  ""arousal"": 5",0.0007586108907288562,7.558352909748341,6.208453084402865,8,7,"{
  ""valence"": 8,
  ""arousal"": 7
}",0.0007817271005374996
emobank_Nathans_Bylichka_29128_29157,“Marvelous!” cried the woman.,4.0,3.67,0.5,0.3349999999999999,8.101039494101487,4.1980778052064585,5,5,"```json
{
  ""valence"": 8,
  ""arousal"": 3",0.0008637146327058905,8.11797521763315,4.3810825003563725,5,5,"```json
{
  ""valence"": 8,
  ""arousal"": 3",0.0007242206021944634
emobank_SemEval_535,"Discovered boys bring shock, joy",3.67,3.83,0.3349999999999999,0.415,6.483717182479954,4.667083984793896,7,4,"{
  ""valence"": 7,
  ""arousal"": 4
}",0.010146978741817221,6.3652864374116875,5.4739087850294466,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.010953146696878933
emobank_Seedbombing_5588_5622,"Hey Brian, thanks for stopping by!",4.0,3.8,0.5,0.3999999999999999,6.549041322723586,4.17942037165811,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.004374012696907718,6.8400479128942875,5.370468929141375,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.0032820021271631255
emobank_Nathans_Bylichka_58041_58074,"“My fuckin’ hero,” she whispered.",3.8,3.7,0.3999999999999999,0.3500000000000001,3.5895200069845967,5.996049704071216,5,5,"```json
{
  ""valence"": 2,
  ""arousal"": 8",0.0044888113088881665,4.094429511631062,6.105938742704141,2,8,"{
  ""valence"": 2,
  ""arousal"": 8
}",0.004755835264428161
emobank_warner1_951_1024,DTV is the SMARTEST and most exciting innovation to happen to television.,3.71,3.71,0.355,0.355,8.410338185960406,7.215028606879732,8,7,"{
  ""valence"": 8,
  ""arousal"": 7
}",8.413396037434514e-05,8.212316758229772,6.91924408923375,8,7,"{
  ""valence"": 8,
  ""arousal"": 7
}",0.0002893707306587908
emobank_How_soon-Lebron-James_2305_2327,Winning championships.,3.9,3.7,0.4499999999999999,0.3500000000000001,7.211749300158505,4.30378420665502,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 4",0.000928129283815418,7.288221889463032,4.917917238378096,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.0014412680801862566
emobank_Uprooted_Bike_6076_6115,"Tried/shared/re-tweeted, with pleasure!",3.9,3.9,0.4499999999999999,0.4499999999999999,7.589560937734881,3.5935165839290444,8,3,"{
  ""valence"": 8,
  ""arousal"": 3
}",0.0008614104396022928,7.6595752311890495,5.376024116319233,8,5,"{
  ""valence"": 8,
  ""arousal"": 5
}",0.0011264957115284116
emobank_vampires_4335_4351,I like twilight!,4.0,3.86,0.5,0.4299999999999999,6.763493504505864,3.9929335589156514,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.003304584019685312,7.1310593440184595,5.063337372179323,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.0020741600297553876
emobank_captured_moments_28728_28752,"""My God, yes, yes, yes!""",4.3,4.4,0.6499999999999999,0.7000000000000002,5.423306551978806,7.011734228283075,5,5,"```json
{
  ""valence"": 8,
  ""arousal"": 7",0.0021186648780196398,6.227752625153126,7.5372248651227665,5,5,"```json
{
  ""valence"": 8,
  ""arousal"": 7",0.0018421218894833246
emobank_appalachian1_696_721,You name it—we’ve got it!,3.83,3.83,0.415,0.415,7.476563219894246,5.997363842302198,8,7,"{
  ""valence"": 8,
  ""arousal"": 7
}",0.0011337339618971078,7.402466547418753,6.849051060362977,7,8,"{
  ""valence"": 7,
  ""arousal"": 8
}",0.0009540878280064893
emobank_SemEval_932,Boy missing since 2002 found alive,4.0,3.7,0.5,0.3500000000000001,5.080678305449678,4.325207953332105,7,4,"{
  ""valence"": 7,
  ""arousal"": 4
}",0.004563165581077654,5.272962891667572,4.436915922007526,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.006789390047642214
emobank_audubon2_4177_4256,All of us are excited about sending you your magazine and membership materials.,3.9,3.8,0.4499999999999999,0.3999999999999999,7.1275202077566,5.218886939672285,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5",0.003181691980464921,7.365522922095606,5.941818348086672,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.0028539305674742583
emobank_captured_moments_6909_6923,"""I'll take it.",3.75,3.75,0.375,0.375,6.489549613848526,4.417967051690334,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 4",0.005312812642108325,6.7125884270550555,5.448100535460489,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.003831084535644733
